ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
3598,JZI,Airlines,Online,Basic Plan,17,MYANMAR,18,6.3,30,0
6625,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16,4,62,0
4401,C2B,Airlines,Online,Bronze Plan,49,SINGAPORE,71.9784157915487,17.9945954501673,32,1
7109,C2B,Airlines,Online,Bronze Plan,49,SINGAPORE,72.0381091967225,18.0099083911479,32,1
3916,KML,Travel Agency,Online,Value Plan,14,INDONESIA,33,12.54,48,0
8876,EPX,Travel Agency,Online,Cancellation Plan,64,INDIA,-20,0,27,0
9384,EPX,Travel Agency,Online,Cancellation Plan,16,UNITED STATES,69,0,36,0
9992,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,24,6,31,0
6789,EPX,Travel Agency,Online,2 way Comprehensive Plan,133,UNITED STATES,96.9209625164427,0,42,1
4681,EPX,Travel Agency,Online,Cancellation Plan,11,MALAYSIA,10,0,36,0
4210,EPX,Travel Agency,Online,Cancellation Plan,13,UNITED STATES,80,0,30,0
4427,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,MALAYSIA,0,23.76,46,0
4874,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,282,CROATIA,29.7,17.82,55,0
7874,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,65,NEW ZEALAND,75.75,49.24,30,0
6527,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,31,0,36,0
2152,TTW,Travel Agency,Offline,Individual Comprehensive Plan,365,SINGAPORE,90.4080878062505,0,32,1
9724,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,10,0,36,0
6095,EPX,Travel Agency,Online,Cancellation Plan,168,MALAYSIA,10,0,36,0
9205,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,AUSTRALIA,74.7718166618721,0,36,1
4083,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,CANADA,59.4,35.64,50,0
6137,JZI,Airlines,Online,Basic Plan,26,PHILIPPINES,22,7.7,34,0
8287,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,0,0,36,0
3390,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,CHINA,51,0,36,0
3355,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,23.5,5.88,58,0
7433,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,63,NEW ZEALAND,155.373343459088,93.2240060754531,35,1
4752,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,10,0,24,0
8361,RAB,Airlines,Online,Value Plan,6,BRUNEI DARUSSALAM,15,6,28,0
2980,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,THAILAND,16.7305387831074,0.537788934949052,37,1
8242,EPX,Travel Agency,Online,2 way Comprehensive Plan,72,PHILIPPINES,20,0,36,0
8626,C2B,Airlines,Online,Annual Gold Plan,375,SINGAPORE,389.35,97.34,35,0
3124,EPX,Travel Agency,Online,2 way Comprehensive Plan,132,HONG KONG,23,0,36,0
2877,EPX,Travel Agency,Online,Cancellation Plan,26,INDIA,10,0,36,0
5452,SSI,Airlines,Online,Ticket Protector,4,SINGAPORE,9.83,2.76,48,0
2478,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,0,35.64,41,0
5728,C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,291.75,72.94,30,1
2267,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,53.95,13.49,30,0
3864,EPX,Travel Agency,Online,Cancellation Plan,14,"KOREA, REPUBLIC OF",76,0,36,0
8434,JZI,Airlines,Online,Basic Plan,52,PHILIPPINES,30,10.5,38,0
2183,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,19,0,36,0
5804,EPX,Travel Agency,Online,Cancellation Plan,81,VIET NAM,16,0,36,0
2259,EPX,Travel Agency,Online,Cancellation Plan,75,JAPAN,44,0,36,0
4507,C2B,Airlines,Online,Bronze Plan,38,SINGAPORE,31.5396504758717,7.88803898002861,32,1
4545,EPX,Travel Agency,Online,Cancellation Plan,48,HONG KONG,128,0,52,0
2176,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,THAILAND,79.2,47.52,31,0
7346,EPX,Travel Agency,Online,2 way Comprehensive Plan,123,HONG KONG,82,0,36,0
5046,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,16.0222206395199,4.00555515987999,32,1
2449,SSI,Airlines,Online,Ticket Protector,32,SINGAPORE,0.83,0.23,48,0
9233,EPX,Travel Agency,Online,1 way Comprehensive Plan,38,SINGAPORE,20,0,56,0
2185,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,"KOREA, REPUBLIC OF",47.6641902719833,0,36,1
9597,CBH,Travel Agency,Offline,Premier Plan,64,CHINA,76,25.08,10,0
2099,C2B,Airlines,Online,Bronze Plan,2,SINGAPORE,27,6.75,37,1
4889,C2B,Airlines,Online,Gold Plan,48,SINGAPORE,33.5,8.38,41,0
9615,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,78,UNITED ARAB EMIRATES,69.3,41.58,31,0
3103,JZI,Airlines,Online,Basic Plan,65,"KOREA, REPUBLIC OF",35,12.25,22,0
9350,EPX,Travel Agency,Online,Cancellation Plan,21,SINGAPORE,10,0,33,0
5791,EPX,Travel Agency,Online,2 way Comprehensive Plan,62,"TAIWAN, PROVINCE OF CHINA",22,0,36,0
2221,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,61,1
3739,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MALAYSIA,30,0,51,0
7725,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,58.2,14.55,50,0
2874,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,20,0,36,0
4408,EPX,Travel Agency,Online,Cancellation Plan,2,CHINA,35,0,36,0
2427,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,GERMANY,39.6,23.76,52,0
3016,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,THAILAND,24,0,36,0
4553,EPX,Travel Agency,Online,Cancellation Plan,2,THAILAND,10,0,27,0
3390,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,23.5,5.88,28,0
3186,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,"KOREA, REPUBLIC OF",71,0,36,0
8228,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,UNITED STATES,22,0,43,0
6396,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,18.2270750772049,4.55813255770337,42,1
6506,EPX,Travel Agency,Online,Cancellation Plan,7,THAILAND,50,0,36,0
2314,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,AUSTRALIA,0,23.76,57,0
9194,C2B,Airlines,Online,Gold Plan,21,SINGAPORE,93.1169871494808,23.2792467873702,36,1
2335,EPX,Travel Agency,Online,Cancellation Plan,45,THAILAND,20,0,28,0
9393,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,HONG KONG,112,0,36,0
7504,EPX,Travel Agency,Online,Cancellation Plan,35,THAILAND,14.9127391655143,0,31,1
9446,EPX,Travel Agency,Online,Cancellation Plan,51,MALAYSIA,38,0,38,0
3245,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,INDONESIA,39.6,23.76,31,0
3163,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,MALAYSIA,20,0,36,0
2796,JZI,Airlines,Online,Basic Plan,46,MALAYSIA,22,7.7,22,0
7029,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,UNITED KINGDOM,99,59.4,56,0
8136,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,50,AUSTRALIA,74.3886476613556,44.6331885968134,31,1
6773,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,50,0
4838,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,HONG KONG,20,0,49,0
3987,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,27,6.75,26,0
3506,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,SINGAPORE,112,0,19,0
6148,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16,4,28,0
7188,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,INDONESIA,32,0,36,0
2234,EPX,Travel Agency,Online,Cancellation Plan,17,PHILIPPINES,15,0,36,0
2974,EPX,Travel Agency,Online,Cancellation Plan,2,MALAYSIA,10,0,37,0
9913,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,35,0
9406,ADM,Travel Agency,Online,Premier Plan,16,FRANCE,111,42.18,22,0
8527,EPX,Travel Agency,Online,Cancellation Plan,19,CHINA,27.4873063361336,0,36,1
7979,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,MALAYSIA,39.6,23.76,54,0
9799,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,VIET NAM,23,0,36,0
2749,EPX,Travel Agency,Online,Cancellation Plan,9,CHINA,23,0,36,0
3988,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,20,5,38,1
2483,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,HONG KONG,44,0,36,0
5039,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,18.5,4.63,36,0
9144,EPX,Travel Agency,Online,Cancellation Plan,45,PHILIPPINES,13,0,36,0
7598,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,THAILAND,-27,0,36,0
8399,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,58.2,14.55,49,0
4596,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,18.5,4.63,41,0
5832,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,THAILAND,44,0,36,0
9792,EPX,Travel Agency,Online,2 way Comprehensive Plan,101,THAILAND,20,0,33,0
3809,EPX,Travel Agency,Online,Cancellation Plan,78,SRI LANKA,27,0,36,0
3329,EPX,Travel Agency,Online,Cancellation Plan,31,CHINA,30,0,36,0
4942,EPX,Travel Agency,Online,Cancellation Plan,37,JAPAN,69,0,36,0
9747,JZI,Airlines,Online,Basic Plan,9,CHINA,26,9.1,47,0
9216,JZI,Airlines,Online,Basic Plan,6,HONG KONG,22,7.7,52,0
7327,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,AUSTRALIA,69.3,41.58,45,0
4571,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,19.8,11.88,61,0
8222,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,MALAYSIA,91,0,36,0
4151,EPX,Travel Agency,Online,Cancellation Plan,11,SINGAPORE,10,0,36,0
7425,C2B,Airlines,Online,Silver Plan,33,SINGAPORE,33.5,8.38,22,0
2353,EPX,Travel Agency,Online,Cancellation Plan,255,JAPAN,46,0,36,0
7863,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,THAILAND,31,0,43,0
2153,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,93,MALAYSIA,39.6,23.76,45,0
7208,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,PHILIPPINES,39,0,36,0
5647,EPX,Travel Agency,Online,Cancellation Plan,16,INDONESIA,10,0,40,0
8465,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,122,NEW ZEALAND,39.6,23.76,47,0
9665,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,VIET NAM,24,0,36,0
5609,C2B,Airlines,Online,Annual Silver Plan,383,SINGAPORE,216,54,27,1
7919,EPX,Travel Agency,Online,Cancellation Plan,29,HONG KONG,49,0,36,0
7821,EPX,Travel Agency,Online,2 way Comprehensive Plan,159,NEW ZEALAND,112,0,36,0
5270,EPX,Travel Agency,Online,Cancellation Plan,10,JAPAN,13,0,30,0
9668,EPX,Travel Agency,Online,Cancellation Plan,8,RUSSIAN FEDERATION,11,0,36,0
5394,JZI,Airlines,Online,Basic Plan,22,HONG KONG,26,9.1,41,0
3177,EPX,Travel Agency,Online,2 way Comprehensive Plan,86,UNITED STATES,112,0,44,0
9363,EPX,Travel Agency,Online,Cancellation Plan,39,GERMANY,58,0,36,0
9133,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,35.25,8.81,28,0
9520,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,UNITED KINGDOM,9.9,5.94,30,0
8381,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,VIET NAM,34.8169168549825,0,36,1
7055,EPX,Travel Agency,Online,2 way Comprehensive Plan,41,"KOREA, REPUBLIC OF",112,0,36,0
8841,C2B,Airlines,Online,Silver Plan,113,SINGAPORE,269.313796747533,67.3290737066065,40,1
9948,SSI,Airlines,Online,Ticket Protector,85,SINGAPORE,12.35,3.46,48,0
2001,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,UNITED STATES,95,0,49,0
3609,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,INDONESIA,20,0,55,0
6663,EPX,Travel Agency,Online,Cancellation Plan,64,SINGAPORE,80,0,26,0
4628,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,SINGAPORE,9.9,5.94,31,0
6976,EPX,Travel Agency,Online,Cancellation Plan,47,MALAYSIA,10,0,19,0
4538,JZI,Airlines,Online,Basic Plan,17,MYANMAR,18,6.3,44,0
5582,EPX,Travel Agency,Online,1 way Comprehensive Plan,13,SINGAPORE,20,0,36,0
8928,EPX,Travel Agency,Online,Cancellation Plan,9,THAILAND,10,0,36,0
8661,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,PHILIPPINES,24,0,36,0
4081,LWC,Travel Agency,Online,Annual Travel Protect Gold,365,UNITED STATES,256.2,166.53,60,1
5042,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,20,5,37,0
2201,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,HONG KONG,20,0,38,0
3228,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,161,40.25,38,1
7876,ADM,Travel Agency,Online,Value Plan,104,UNITED KINGDOM,109,41.42,21,0
6332,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,89.9941207508464,22.4985301877116,42,1
6726,JZI,Airlines,Online,Basic Plan,1,"TAIWAN, PROVINCE OF CHINA",22,7.7,30,0
8512,EPX,Travel Agency,Online,Cancellation Plan,3,INDIA,10,0,43,0
9174,EPX,Travel Agency,Online,Cancellation Plan,127,SINGAPORE,20,0,36,0
7306,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,15,3.75,28,0
8225,EPX,Travel Agency,Online,Cancellation Plan,5,INDONESIA,10,0,36,0
8253,EPX,Travel Agency,Online,Cancellation Plan,4,MALAYSIA,11,0,52,0
8782,C2B,Airlines,Online,Bronze Plan,48,SINGAPORE,20,5,29,0
8758,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,26.7523123414658,6.6905549619518,26,1
8550,EPX,Travel Agency,Online,Cancellation Plan,121,MYANMAR,12,0,36,0
7509,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,15,3.75,46,0
2106,EPX,Travel Agency,Online,Cancellation Plan,62,AUSTRALIA,30,0,27,0
4766,EPX,Travel Agency,Online,Cancellation Plan,36,NEW ZEALAND,66,0,36,0
6385,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,FRANCE,138.6,83.16,42,0
9627,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216.75,54.19,37,0
6785,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,24.5,6.13,29,0
8250,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,17.0721127086542,4.26802817716354,30,1
3586,C2B,Airlines,Online,Bronze Plan,56,SINGAPORE,0,10,39,0
4664,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,INDIA,25,0,36,0
4577,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,THAILAND,20,0,56,0
7284,EPX,Travel Agency,Online,Cancellation Plan,25,INDONESIA,10,0,65,0
4477,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,HONG KONG,33.6813342466891,0,36,1
8528,EPX,Travel Agency,Online,Cancellation Plan,36,JAPAN,36,0,36,0
6358,EPX,Travel Agency,Online,Cancellation Plan,5,UNITED STATES,10,0,30,0
8998,EPX,Travel Agency,Online,Cancellation Plan,169,UNITED STATES,0,0,67,0
7644,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,THAILAND,49.5,29.7,33,0
5424,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,SINGAPORE,20,0,36,0
4992,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,SPAIN,49.5,29.7,53,0
2760,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,MALAYSIA,20,0,36,0
7023,EPX,Travel Agency,Online,2 way Comprehensive Plan,162,CAMBODIA,20,0,36,0
5838,EPX,Travel Agency,Online,Cancellation Plan,21,CHINA,28.6485619298504,0,36,1
8372,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,AUSTRALIA,39.6,23.76,26,0
4728,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,UNITED KINGDOM,29.7,17.82,56,0
5874,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,INDIA,20,0,36,0
8925,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216,54,43,0
6432,EPX,Travel Agency,Online,Cancellation Plan,68,SINGAPORE,28,0,36,0
2525,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,12,0,48,0
3830,EPX,Travel Agency,Online,Cancellation Plan,56,NEW ZEALAND,80,0,36,0
4776,LWC,Travel Agency,Online,Annual Travel Protect Platinum,381,UNITED STATES,323.4,210.21,41,0
4303,LWC,Travel Agency,Online,Annual Travel Protect Gold,368,UNITED STATES,256.2,166.53,53,1
3176,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,64,1
9040,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,69,AUSTRALIA,59.4,35.64,41,0
2390,EPX,Travel Agency,Online,Cancellation Plan,68,MALAYSIA,15,0,36,0
4887,JZI,Airlines,Online,Basic Plan,26,THAILAND,22,7.7,32,0
7568,EPX,Travel Agency,Online,Cancellation Plan,26,THAILAND,19,0,36,0
4061,SSI,Airlines,Online,Ticket Protector,19,SINGAPORE,3.82,1.07,48,0
3423,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,50,THAILAND,32.25,20.96,33,0
8182,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,THAILAND,22,0,33,0
6728,EPX,Travel Agency,Online,Cancellation Plan,41,THAILAND,18,0,36,0
4917,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,161,40.25,64,0
2063,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MALAYSIA,47,0,35,0
4635,EPX,Travel Agency,Online,Cancellation Plan,4,PHILIPPINES,10,0,48,0
6399,C2B,Airlines,Online,Bronze Plan,24,SINGAPORE,30.55,7.64,38,0
2418,EPX,Travel Agency,Online,Cancellation Plan,70,THAILAND,10,0,40,0
8421,EPX,Travel Agency,Online,Cancellation Plan,56,BANGLADESH,80,0,36,0
9481,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,PHILIPPINES,44.8301340670758,0,36,1
3307,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216.75,54.19,73,0
3187,JZI,Airlines,Online,Basic Plan,5,HONG KONG,26,9.1,45,0
6572,EPX,Travel Agency,Online,Cancellation Plan,29,HONG KONG,31,0,28,0
6006,JZI,Airlines,Online,Basic Plan,75,INDONESIA,18,6.3,47,0
9584,EPX,Travel Agency,Online,Cancellation Plan,50,PHILIPPINES,26,0,36,0
4485,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,THAILAND,20,0,36,0
7752,TST,Travel Agency,Offline,Travel Cruise Protect,17,MALAYSIA,30,10.5,73,0
2889,EPX,Travel Agency,Online,Cancellation Plan,1,VIET NAM,10,0,36,0
9379,JZI,Airlines,Online,Basic Plan,59,CHINA,26,9.1,33,0
3616,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,28,0,36,0
7648,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,MALAYSIA,9.9,5.94,31,0
3626,SSI,Airlines,Online,Ticket Protector,40,SINGAPORE,1.8,0.5,48,0
7641,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,29.5,7.38,32,1
8117,EPX,Travel Agency,Online,Cancellation Plan,27,CHINA,20,0,36,0
2200,C2B,Airlines,Online,Bronze Plan,52,SINGAPORE,62,15.5,32,0
8345,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,THAILAND,99,59.4,52,1
3882,JZI,Airlines,Online,Basic Plan,88,"KOREA, REPUBLIC OF",26,9.1,55,0
9813,EPX,Travel Agency,Online,Cancellation Plan,30,MEXICO,61,0,32,0
5784,EPX,Travel Agency,Online,Cancellation Plan,15,CHINA,-53,0,36,0
4532,JZI,Airlines,Online,Basic Plan,13,MYANMAR,18,6.3,38,0
4933,EPX,Travel Agency,Online,Cancellation Plan,19,JAPAN,26,0,36,0
7118,EPX,Travel Agency,Online,Cancellation Plan,10,MALAYSIA,10,0,36,0
9087,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,PHILIPPINES,39.6,23.76,46,0
3416,C2B,Airlines,Online,Annual Silver Plan,380,SINGAPORE,255.172198366739,63.7914638430102,46,1
9486,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,JAPAN,37,0,29,0
2532,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,MALAYSIA,45,0,37,0
5295,RAB,Airlines,Online,Value Plan,57,BRUNEI DARUSSALAM,23,9.2,22,0
9084,EPX,Travel Agency,Online,Cancellation Plan,27,AUSTRALIA,40,0,35,0
9556,EPX,Travel Agency,Online,Cancellation Plan,47,CHINA,12,0,36,0
5261,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,UNITED KINGDOM,91,0,36,0
6165,LWC,Travel Agency,Online,Annual Travel Protect Silver,365,CHINA,194.839474780761,126.645658607495,35,1
7745,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,8,CHINA,50.5,32.83,14,0
9052,EPX,Travel Agency,Online,Cancellation Plan,27,INDONESIA,10,0,36,0
3579,EPX,Travel Agency,Online,Cancellation Plan,116,GERMANY,54,0,36,0
5889,C2B,Airlines,Online,Annual Silver Plan,383,SINGAPORE,216,54,30,1
9329,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,20,5,25,0
5659,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,THAILAND,91,0,35,0
5228,C2B,Airlines,Online,Silver Plan,26,SINGAPORE,25.8957826896889,6.47394567242223,35,1
3777,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,10,0,36,0
5400,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,70,AUSTRALIA,79.2,47.52,29,0
2207,JZI,Airlines,Online,Basic Plan,21,CAMBODIA,22,7.7,29,0
2778,EPX,Travel Agency,Online,1 way Comprehensive Plan,15,SINGAPORE,20,0,30,0
7934,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,HONG KONG,41,0,36,0
5648,EPX,Travel Agency,Online,Cancellation Plan,46,HONG KONG,13,0,36,0
7284,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,154,NORWAY,0,35.64,31,0
8110,EPX,Travel Agency,Online,1 way Comprehensive Plan,5,INDONESIA,20,0,56,0
3919,EPX,Travel Agency,Online,2 way Comprehensive Plan,88,THAILAND,29,9.57,50,1
4658,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,UNITED STATES,30,0,29,0
6853,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,AUSTRALIA,39.6,23.76,31,0
3051,C2B,Airlines,Online,Silver Plan,18,SINGAPORE,63.5,15.88,33,0
4674,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216,54,25,0
7594,EPX,Travel Agency,Online,Cancellation Plan,205,MALAYSIA,14,0,36,0
6771,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,10,CHINA,36.5,23.73,42,0
4616,C2B,Airlines,Online,Annual Gold Plan,375,SINGAPORE,333,83.25,60,1
3485,EPX,Travel Agency,Online,Cancellation Plan,10,MALAYSIA,10,0,36,0
8899,EPX,Travel Agency,Online,Cancellation Plan,58,SINGAPORE,10,0,36,0
4421,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,UNITED KINGDOM,29.7,17.82,46,0
3501,JZI,Airlines,Online,Basic Plan,26,HONG KONG,26,9.1,53,0
4871,EPX,Travel Agency,Online,Cancellation Plan,3,UNITED STATES,53,0,46,0
9571,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,JAPAN,69,0,36,0
2103,C2B,Airlines,Online,Gold Plan,11,SINGAPORE,77.35,19.34,31,0
7472,LWC,Travel Agency,Online,Annual Travel Protect Platinum,368,UNITED STATES,323.4,210.21,38,0
7402,JZI,Airlines,Online,Value Plan,27,"KOREA, REPUBLIC OF",58,20.3,50,0
9224,JZI,Airlines,Online,Basic Plan,10,INDONESIA,18,6.3,41,0
9105,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,19.2,4.8,34,0
2201,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,THAILAND,32,0,28,0
7044,EPX,Travel Agency,Online,Cancellation Plan,22,SINGAPORE,29,0,36,1
2062,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,THAILAND,25,0,36,0
8988,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,17,4.25,24,0
9785,C2B,Airlines,Online,Silver Plan,36,SINGAPORE,18.5,4.63,27,0
4766,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,UNITED STATES,130.506658532472,0,37,1
2305,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,17.55,4.39,33,0
7159,ART,Airlines,Online,Value Plan,19,HONG KONG,51,17.85,118,0
9822,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,THAILAND,9.9,5.94,47,0
4286,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,36.2656379896355,0,36,1
3697,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,18,4.5,28,1
3378,EPX,Travel Agency,Online,2 way Comprehensive Plan,99,CHINA,35,0,32,0
8719,C2B,Airlines,Online,Bronze Plan,54,SINGAPORE,33.5,8.38,26,1
6832,JZI,Airlines,Online,Basic Plan,1,MALAYSIA,18,6.3,27,0
6031,EPX,Travel Agency,Online,2 way Comprehensive Plan,43,CHINA,27,0,36,0
7965,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16,4,33,0
5391,EPX,Travel Agency,Online,Cancellation Plan,43,JAPAN,35,0,36,0
5265,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,CANADA,69.3,41.58,31,0
3173,LWC,Travel Agency,Online,Annual Travel Protect Silver,457,UNITED STATES,229.8,149.37,34,0
8519,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,CHINA,57,0,36,0
2545,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,ICELAND,69.3,41.58,33,0
7274,C2B,Airlines,Online,Silver Plan,39,SINGAPORE,62.2596601492616,15.5657805711463,30,1
8283,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,45.5,11.38,38,0
7546,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,UNITED KINGDOM,69.3,41.58,56,0
5002,TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,368,SINGAPORE,86,0,30,0
5183,EPX,Travel Agency,Online,Cancellation Plan,49,THAILAND,25,0,34,0
7102,JWT,Airlines,Online,Value Plan,20,INDIA,31,12.4,118,0
